,Unnamed: 0,Unnamed: 0.1,tweet_id,created_at,text,likes,retweeted,location,language,airline,string_text,subjectivity,polarity,sentiment,reason,cancel,staff,flight,cost,refund,customrt service,experience
420,928,32,1335551001424785408,2020-12-06 11:45:46,"['covid', 'restriction', 'imagine', 'difficulty', 'lady', 'mess']",0,False,,en,fly Dubai,covid restriction imagine difficulty lady mess,0.175,-0.175,Negative,,0,0,0,0,0,0,0
421,929,33,1335550567821815809,2020-12-06 11:44:03,"['disappointed', 'flydubai', 'service', 'rescheduled', 'care', 'inform', 'passenger']",0,False,,en,fly Dubai,disappointed flydubai service rescheduled care inform passenger,0.75,-0.75,Negative,,0,0,0,0,0,1,0
422,939,47,1334132006641311750,2020-12-02 13:47:12,"['water', 'salute', 'landed', 'aviv', 'gurion', 'international', 'airport', 'first', 'scheduled', 'commercial', 'flight', 'operat']",3,False,"Sharjah, UAE",en,fly Dubai,water salute landed aviv gurion international airport first scheduled commercial flight operat,0.1111111111111111,0.08333333333333333,Positive,,0,0,1,0,0,0,0
423,941,0,1337165708698873856,2020-12-10 22:42:02,"['british', 'airway', 'boeing', 'gbygc', 'boac', 'retro', 'livery', 'watch', 'full', 'length']",0,False,"LOS ANGELES, CA",en,British airways,british airway boeing gbygc boac retro livery watch full length,0.275,0.175,Positive,,0,0,0,0,0,0,0
424,943,2,1337141724167073792,2020-12-10 21:06:44,"['double', 'combo', 'afternoon', 'amazing', 'livery', 'amazing', 'light', 'perfect', 'airbus']",0,False,"40,000 ft",en,British airways,double combo afternoon amazing livery amazing light perfect airbus,0.7,0.52,Positive,,0,0,0,0,0,0,0
425,944,3,1337141669334900736,2020-12-10 21:06:31,"['winter', 'light', 'coming', 'back', 'test', 'flight', 'today', 'airbus', 'britishairways', 'ugandaairlines', 'azul']",0,False,"40,000 ft",en,British airways,winter light coming back test flight today airbus britishairways ugandaairlines azul,0.35,0.2,Positive,,0,0,1,0,1,0,0
426,945,4,1337130742816657408,2020-12-10 20:23:06,"['arriving', 'long', 'sundown', 'heathrow', 'airway', 'gviim', 'avgeek', 'aviation', 'boeing']",0,False,"ПΛIЯӨBI, KΣПYΛ🇰🇪",en,British airways,arriving long sundown heathrow airway gviim avgeek aviation boeing,0.4,-0.05,Negative,,0,0,1,0,0,0,0
427,947,13,1337084800063033344,2020-12-10 17:20:32,"['british', 'airway', 'boeing', 'gbygc', 'boac', 'retro', 'livery', 'watch', 'full', 'length']",23,False,"LOS ANGELES, CA",en,British airways,british airway boeing gbygc boac retro livery watch full length,0.275,0.175,Positive,,0,0,0,0,0,0,0
428,949,15,1337078779294994432,2020-12-10 16:56:37,"['airway', 'impossible', 'make', 'change', 'customer', 'service', 'called', 'time', 'sent', 'passpor']",0,False,london,en,British airways,airway impossible make change customer service called time sent passpor,1.0,-0.6666666666666666,Negative,,0,0,0,0,0,1,0
429,950,17,1337076227404914690,2020-12-10 16:46:28,"['research', 'prof', 'airline', 'give', 'fearful', 'flier', 'useless', 'advice', 'travel', 'britishairways', 'ttot']",0,False,"YangtzeRiver, Chongqing, China",en,British airways,research prof airline give fearful flier useless advice travel britishairways ttot,0.6,-0.7,Negative,,0,0,0,0,1,0,0
430,951,18,1337074621930205186,2020-12-10 16:40:06,"['research', 'prof', 'airline', 'give', 'fearful', 'flier', 'useless', 'advice', 'travel', 'britishairways', 'ttot']",0,False,800 332-7359 • Get free app at,en,British airways,research prof airline give fearful flier useless advice travel britishairways ttot,0.6,-0.7,Negative,,0,0,0,0,1,0,0
431,954,21,1337059598545674242,2020-12-10 15:40:24,"['britishairways', 'using', 'current', 'crisis', 'screw', 'loyal', 'customer', 'excessive', 'cost', 'flight']",0,False,,en,British airways,britishairways using current crisis screw loyal customer excessive cost flight,0.7444444444444445,0.027777777777777773,Positive,,0,0,1,1,0,1,0
432,955,22,1337058733076205568,2020-12-10 15:36:57,"['british', 'airway', 'flying', 'week', 'flight', 'straight', 'back', 'lockdown', 'long']",0,False,"London, UK",en,British airways,british airway flying week flight straight back lockdown long,0.2,0.037500000000000006,Positive,,0,0,1,0,1,0,0
433,956,23,1337056309515071488,2020-12-10 15:27:20,"['british', 'airway', 'flying', 'week', 'flight', 'straight', 'back', 'lockdown']",1,False,"London, Cape Town",en,British airways,british airway flying week flight straight back lockdown,0.13333333333333333,0.06666666666666668,Positive,,0,0,1,0,1,0,0
434,959,26,1337027977872289795,2020-12-10 13:34:45,"['yesterday', 'flight', 'londonheathrow', 'lisbon', 'suffered', 'long', 'delay', 'delayed', 'britishairways']",0,False,,en,British airways,yesterday flight londonheathrow lisbon suffered long delay delayed britishairways,0.4,-0.05,Negative,,0,0,1,0,0,0,0
435,960,27,1337026813156085761,2020-12-10 13:30:07,"['research', 'prof', 'airline', 'give', 'fearful', 'flier', 'useless', 'advice', 'travel', 'britishairways', 'ttot']",0,False,800 332-7359 • Get free app at,en,British airways,research prof airline give fearful flier useless advice travel britishairways ttot,0.6,-0.7,Negative,,0,0,0,0,1,0,0
436,963,31,1336998813563752449,2020-12-10 11:38:52,"['yesterday', 'flight', 'londonheathrow', 'lisbon', 'suffered', 'long', 'delay', 'delayed']",0,False,United Kingdom,en,British airways,yesterday flight londonheathrow lisbon suffered long delay delayed,0.4,-0.05,Negative,,0,0,1,0,0,0,0
437,967,35,1336966770914017280,2020-12-10 09:31:32,"['youngest', 'ever', 'flight', 'attendant', 'follow', 'airworld', 'airworldlucknow', 'aviationworld']",0,False,Lucknow,en,British airways,youngest ever flight attendant follow airworld airworldlucknow aviationworld,0.4,0.2,Positive,,0,0,1,0,0,0,0
438,968,36,1336924970845409280,2020-12-10 06:45:26,"['many', 'year', 'worked', 'long', 'hour', 'britishairways', 'dangerous', 'time', 'driving', 'home', 'endangering']",0,False,,en,British airways,many year worked long hour britishairways dangerous time driving home endangering,0.6,-0.04999999999999999,Negative,,0,0,0,0,0,0,0
439,971,45,1336787455522054145,2020-12-09 21:39:00,"['britishairways', 'whatabuy', 'broken', 'smashed', 'delayed', 'incorrect', 'crockery', 'plate', 'thread']",0,False,,en,British airways,britishairways whatabuy broken smashed delayed incorrect crockery plate thread,0.4,-0.4,Negative,,0,0,0,0,0,0,0
440,977,55,1336747476804628481,2020-12-09 19:00:08,"['arriving', 'long', 'sundown', 'heathrow', 'airway', 'gviim', 'avgeek']",100,False,Ireland,en,British airways,arriving long sundown heathrow airway gviim avgeek,0.4,-0.05,Negative,,0,0,0,0,0,0,0
441,978,56,1336724351933100034,2020-12-09 17:28:15,"['airway', 'business', 'passenger', 'denied', 'access', 'lounge', 'larnaca', 'apparently']",0,False,,en,British airways,airway business passenger denied access lounge larnaca apparently,0.35,0.05,Positive,,0,0,0,0,0,0,0
442,979,57,1336715704683405313,2020-12-09 16:53:53,"['great', 'news', 'thanks', 'britishairways']",0,False,,en,British airways,great news thanks britishairways,0.475,0.5,Positive,,0,0,0,0,0,0,0
443,982,61,1336700028396638211,2020-12-09 15:51:36,"['britishairways', 'whatabuy', 'broken', 'smashed', 'delayed', 'incorrect', 'crockery', 'plate', 'thread']",4,False,"Kings Hill, Kent, UK",en,British airways,britishairways whatabuy broken smashed delayed incorrect crockery plate thread,0.4,-0.4,Negative,,0,0,0,0,0,0,0
444,984,63,1336683386363125764,2020-12-09 14:45:28,"['airway', 'exciting', 'news', 'britishairways', 'flight', 'southamptonairport', 'next', 'summer']",1,False,United Kingdom,en,British airways,airway exciting news britishairways flight southamptonairport next summer,0.4,0.15,Positive,,0,0,1,0,0,0,0
445,987,67,1336668501692588033,2020-12-09 13:46:19,"['great', 'news', 'southampton', 'area', 'reason', 'join', 'fitwel', 'building', 'southampton']",0,False,"Lee-on-the-Solent, England",en,British airways,great news southampton area reason join fitwel building southampton,0.75,0.8,Positive,,0,0,0,0,0,0,0
446,988,68,1336666853763141635,2020-12-09 13:39:46,"['british', 'airway', 'fifth', 'gzble', 'fresh', 'paint', 'boeing', 'south', 'carolina', 'britishairways', 'aviation', 'plane']",0,False,"Charleston, South Carolina",en,British airways,british airway fifth gzble fresh paint boeing south carolina britishairways aviation plane,0.25,0.15,Positive,,0,0,1,0,0,0,0
447,989,69,1336665972548251649,2020-12-09 13:36:16,"['great', 'news', 'southampton', 'area', 'reason', 'join', 'fitwel', 'building']",1,False,"Southampton, England",en,British airways,great news southampton area reason join fitwel building,0.75,0.8,Positive,,0,0,0,0,0,0,0
448,990,71,1336663703194923011,2020-12-09 13:27:15,"['fantastic', 'news', 'airport', 'great', 'asset', 'future', 'area', 'britishairways', 'jonathanrees']",0,False,Chandler's Ford,en,British airways,fantastic news airport great asset future area britishairways jonathanrees,0.5916666666666667,0.4000000000000001,Positive,,0,0,0,0,0,0,0
449,991,72,1336657625732292609,2020-12-09 13:03:06,"['britishairways', 'cargo', 'worker', 'vote', 'overwhelmingly', 'strike', 'action', 'fire', 'rehire', 'dispute', 'level', 'cargo']",0,False,UK,en,British airways,britishairways cargo worker vote overwhelmingly strike action fire rehire dispute level cargo,0.55,0.3,Positive,,0,1,0,0,0,0,0
450,992,73,1336654876902821892,2020-12-09 12:52:11,"['glad', 'sister', 'airline', 'british', 'airway', 'operated', 'comair', 'alongside']",0,False,,en,British airways,glad sister airline british airway operated comair alongside,0.5,0.25,Positive,,0,0,0,0,0,0,0
451,993,74,1336652669776261121,2020-12-09 12:43:24,"['still', 'dont', 'math', 'behind', 'pricing', 'model', 'airway', 'upgrade', 'business', 'cheaper', 'upgrad']",0,False,"London, England",en,British airways,still dont math behind pricing model airway upgrade business cheaper upgrad,0.7,-0.4,Negative,,0,0,0,0,0,0,0
452,994,77,1336644095670964227,2020-12-09 12:09:20,"['return', 'revived', 'base', 'european', 'flight', 'southamptonjobs', 'southampton']",1,False,"Southampton, England",en,British airways,return revived base european flight southamptonjobs southampton,0.5,-0.4,Negative,,0,0,1,0,1,0,0
453,996,79,1336633588033449985,2020-12-09 11:27:35,"['british', 'airway', 'connect', 'southampton', 'popular', 'holiday', 'destination', 'britishairways', 'frontpage']",1,False,,en,British airways,british airway connect southampton popular holiday destination britishairways frontpage,0.45,0.3,Positive,,0,0,0,0,0,0,0
454,997,81,1336622833993134080,2020-12-09 10:44:51,"['britishairways', 'cargo', 'worker', 'vote', 'overwhelmingly', 'strike', 'action', 'fire', 'rehire', 'dispute', 'level', 'cargo']",9,False,LHR,en,British airways,britishairways cargo worker vote overwhelmingly strike action fire rehire dispute level cargo,0.55,0.3,Positive,,0,1,0,0,0,0,0
455,1002,87,1336605171649024000,2020-12-09 09:34:40,"['britishairways', 'flight', 'going', 'chennai', 'airport', 'timeline', 'testing', 'negative']",0,False,"Florida,United States",en,British airways,britishairways flight going chennai airport timeline testing negative,0.4,-0.3,Negative,,0,0,1,0,0,0,0
456,1005,91,1336528512648437760,2020-12-09 04:30:03,"['glad', 'sister', 'airline', 'british', 'airway', 'operated', 'comair', 'alongside']",15,False,South Africa,en,British airways,glad sister airline british airway operated comair alongside,0.5,0.25,Positive,,0,0,0,0,0,0,0
457,1009,96,1336484376285245441,2020-12-09 01:34:40,"['also', 'woman', 'post', 'adult', 'content', 'multiple', 'platform', 'airway', 'uniform', 'logo', 'including', 'insi']",0,False,United Kingdom,en,British airways,also woman post adult content multiple platform airway uniform logo including insi,0.15,0.05,Positive,,0,0,0,0,0,0,0
458,1010,97,1336468637402722304,2020-12-09 00:32:08,"['inspired', 'stranded', 'singer', 'heartwarming', 'christmas', 'song', 'britishairways', 'promise', 'first', 'fligh']",0,False,SoFlo,en,British airways,inspired stranded singer heartwarming christmas song britishairways promise first fligh,0.3333333333333333,0.25,Positive,,0,0,0,0,0,0,0
459,1011,103,1336419862390992899,2020-12-08 21:18:19,"['british', 'airway', 'fifth', 'gzble', 'fresh', 'paint', 'boeing', 'south', 'carolina', 'britishairways', 'aviation']",63,False,"Charleston, SC",en,British airways,british airway fifth gzble fresh paint boeing south carolina britishairways aviation,0.25,0.15,Positive,,0,0,1,0,0,0,0
460,1013,107,1336386948827648000,2020-12-08 19:07:32,"['perfect', 'christmas', 'gift', 'avgeek', 'boac', 'britishairways', 'boeing', 'jumbojet', 'queenoftheskies', 'avgeeks']",0,False,"Westcliff, UK",en,British airways,perfect christmas gift avgeek boac britishairways boeing jumbojet queenoftheskies avgeeks,1.0,1.0,Positive,,0,0,0,0,0,0,0
461,1014,110,1336378217352015873,2020-12-08 18:32:50,"['exclusive', 'dubai', 'offer', 'goldmedal', 'britishairways', 'night', 'habtoor', 'grand', 'resort', 'autograph']",0,False,"East, England",en,British airways,exclusive dubai offer goldmedal britishairways night habtoor grand resort autograph,1.0,0.5,Positive,,0,0,0,1,0,0,0
462,1015,112,1336350633348263936,2020-12-08 16:43:13,"['remember', 'britishairways', 'dropped', 'unionjack', 'repainted', 'entire', 'fleet', 'tailfin', 'random', 'ethnic']",3,False,Ireland,en,British airways,remember britishairways dropped unionjack repainted entire fleet tailfin random ethnic,0.5625,-0.25,Negative,,0,0,0,0,0,0,0
463,1017,114,1336338546689409024,2020-12-08 15:55:12,"['first', 'post', 'lockdown', 'flight', 'aneo', 'britishairways', 'avgeek', 'avgeeks']",0,False, United Kingdom,en,British airways,first post lockdown flight aneo britishairways avgeek avgeeks,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
464,1018,115,1336338475214229510,2020-12-08 15:54:55,"['throwback', 'lucky', 'visit', 'destination', 'week', 'norwegi']",0,False, United Kingdom,en,British airways,throwback lucky visit destination week norwegi,0.8333333333333334,0.3333333333333333,Positive,,0,0,0,0,0,0,0
465,1022,119,1336306848241217543,2020-12-08 13:49:14,"['memory', 'live', 'forever', 'last', 'flight', 'landor', 'gbnly', 'dfwlhr', 'august', 'havent', 'flown']",0,False,"Edinburgh, Scotland",en,British airways,memory live forever last flight landor gbnly dfwlhr august havent flown,0.2833333333333333,0.06818181818181818,Positive,,0,0,1,0,0,0,0
466,1023,120,1336303495251681283,2020-12-08 13:35:55,"['yesterday', 'british', 'airway', 'flight', 'delayed', 'long', 'time', 'flight', 'london', 'heathrow', 'lisbon']",0,False,,en,British airways,yesterday british airway flight delayed long time flight london heathrow lisbon,0.2,-0.025,Negative,,0,0,1,0,0,0,0
467,1026,123,1336273240835108866,2020-12-08 11:35:42,"['asquith', 'airway', 'first', 'class', 'flight', 'giveaway', 'youtube', 'hilarious', 'youtube', 'serie']",5,False,"London, England",en,British airways,asquith airway first class flight giveaway youtube hilarious youtube serie,0.6666666666666666,0.375,Positive,,0,0,1,0,0,0,0
468,1027,124,1336266771117056003,2020-12-08 11:09:59,"['speedbird', 'calendar', 'beautiful', 'speedbirdtv', 'welovebritishairways', 'britishairways', 'scapegoat', 'hill']",0,False,Huddersfield,en,British airways,speedbird calendar beautiful speedbirdtv welovebritishairways britishairways scapegoat hill,1.0,0.85,Positive,,0,0,0,0,0,0,0
469,1028,125,1336252236788342785,2020-12-08 10:12:14,"['airway', 'sorry', 'despair', 'traveling', 'family']",0,False,"Sao Paulo, Brazil",en,British airways,airway sorry despair traveling family,1.0,-0.5,Negative,,0,0,0,0,0,0,0
470,1031,128,1336239645953306626,2020-12-08 09:22:12,"['yesterday', 'british', 'airway', 'flight', 'delayed', 'long', 'time', 'flight', 'london', 'heathrow', 'lisbo']",1,False,United Kingdom,en,British airways,yesterday british airway flight delayed long time flight london heathrow lisbo,0.2,-0.025,Negative,,0,0,1,0,0,0,0
471,1032,130,1336213573392080902,2020-12-08 07:38:36,"['supposedly', 'broken', 'disembarkation', 'gate', 'sponsored', 'hsbc', 'thanks', 'britishairways', 'second', 'hour', 'stuck']",0,False,"London, UK",en,British airways,supposedly broken disembarkation gate sponsored hsbc thanks britishairways second hour stuck,0.20000000000000004,-0.06666666666666668,Negative,,0,0,0,0,0,0,0
472,1033,131,1336212882988609536,2020-12-08 07:35:51,"['supposedly', 'broken', 'disembarkation', 'gate', 'sponsored', 'hsbc', 'thanks', 'britishairways', 'second', 'hour']",1,False,London/Huddersfield,en,British airways,supposedly broken disembarkation gate sponsored hsbc thanks britishairways second hour,0.20000000000000004,-0.06666666666666668,Negative,,0,0,0,0,0,0,0
473,1034,132,1336209818722447360,2020-12-08 07:23:41,"['arrived', 'terminal', 'almost', 'hour', 'tunnel', 'step', 'told', 'broken', 'cant', 'even']",0,False,London/Huddersfield,en,British airways,arrived terminal almost hour tunnel step told broken cant even,0.4,-0.4,Negative,,0,0,0,0,0,0,0
474,1035,133,1336180715919044613,2020-12-08 05:28:02,"['news', 'tlfl', 'technical', 'issue', 'newly', 'reopened', 'lounge', 'offering', 'emirate', 'free', 'hotel', 'night', 'iceland', 'allow', 'quara']",0,False,"England, United Kingdom",en,British airways,news tlfl technical issue newly reopened lounge offering emirate free hotel night iceland allow quara,0.4515151515151515,0.1787878787878788,Positive,,0,0,0,0,0,0,0
475,1037,136,1336065844657479681,2020-12-07 21:51:34,"['express', 'latest', 'flight', 'update', 'britishairways', 'easyjet', 'ryanair', 'holiday', 'resume']",0,False,"Bristol, London, Bern & Dubai.",en,British airways,express latest flight update britishairways easyjet ryanair holiday resume,0.9,0.5,Positive,,0,0,1,0,0,0,0
476,1038,137,1336064189492649984,2020-12-07 21:45:00,"['latest', 'flight', 'update', 'britishairways', 'easyjet', 'ryanair', 'holiday', 'resume']",1,False,London,en,British airways,latest flight update britishairways easyjet ryanair holiday resume,0.9,0.5,Positive,,0,0,1,0,0,0,0
477,1040,140,1336039362815995908,2020-12-07 20:06:21,"['spectacular', 'sound', 'coming', 'rollsroyce', 'trent', 'engine', 'britishairways', 'airbus', 'taking']",0,False,"Sunningdale, South East",en,British airways,spectacular sound coming rollsroyce trent engine britishairways airbus taking,0.65,0.5,Positive,,0,0,0,0,0,0,0
478,1042,142,1336021448209600513,2020-12-07 18:55:09,"['inspired', 'stranded', 'singer', 'heartwarming', 'christmas', 'song', 'british', 'airway', 'promise', 'first', 'flight']",1,False,`,en,British airways,inspired stranded singer heartwarming christmas song british airway promise first flight,0.16666666666666666,0.125,Positive,,0,0,1,0,0,0,0
479,1044,144,1336018891298893825,2020-12-07 18:45:00,"['latest', 'flight', 'update', 'britishairways', 'easyjet', 'ryanair', 'holiday', 'resume']",3,False,London,en,British airways,latest flight update britishairways easyjet ryanair holiday resume,0.9,0.5,Positive,,0,0,1,0,0,0,0
480,1050,151,1335953948893728769,2020-12-07 14:26:56,"['express', 'latest', 'flight', 'update', 'britishairways', 'easyjet', 'ryanair', 'holiday', 'resume']",0,False,"West Palm Beach, FL",en,British airways,express latest flight update britishairways easyjet ryanair holiday resume,0.9,0.5,Positive,,0,0,1,0,0,0,0
481,1051,153,1335953708581056513,2020-12-07 14:25:59,"['latest', 'flight', 'update', 'britishairways', 'easyjet', 'ryanair', 'holiday', 'resume']",4,False,London,en,British airways,latest flight update britishairways easyjet ryanair holiday resume,0.9,0.5,Positive,,0,0,1,0,0,0,0
482,1056,158,1335945516019027973,2020-12-07 13:53:26,"['airway', 'whilst', 'appreciate', 'receiving', 'latest', 'copy', 'high', 'life', 'magazine', 'post', 'rather']",0,False,"Oxford, England",en,British airways,airway whilst appreciate receiving latest copy high life magazine post rather,0.72,0.33,Positive,,0,0,0,0,0,0,0
483,1058,160,1335927589941239813,2020-12-07 12:42:12,"['beautiful', 'love', 'livery', 'concorde', 'britishairways']",0,False,,en,British airways,beautiful love livery concorde britishairways,0.8,0.675,Positive,,0,0,0,0,0,0,0
484,1061,163,1335901875531558912,2020-12-07 11:00:01,"['today', 'civilaviationday', 'unrecognised', 'celebrating', 'history', 'science', 'success']",0,False,"Wolverhampton, England",en,British airways,today civilaviationday unrecognised celebrating history science success,0.0,0.3,Positive,,0,0,0,0,0,0,0
485,1062,164,1335900500773003264,2020-12-07 10:54:33,"['airway', 'usual', 'shampt', 'show', 'refund', 'requested', 'still', 'nothing', 'multiple', 'call', 'still', 'refund', 'took']",0,False,,en,British airways,airway usual shampt show refund requested still nothing multiple call still refund took,0.125,-0.125,Negative,,0,0,0,0,1,0,0
486,1063,166,1335898237660770306,2020-12-07 10:45:34,"['airway', 'usual', 'shampt', 'show', 'refund', 'requested', 'still', 'nothing', 'multiple', 'call', 'still', 'refund']",2,False,"London, England",en,British airways,airway usual shampt show refund requested still nothing multiple call still refund,0.125,-0.125,Negative,,0,0,0,0,1,0,0
487,1071,183,1335827506209968129,2020-12-07 06:04:30,"['britishairways', 'corona', 'time', 'fleecing', 'customer', 'fine', 'print', 'offering', 'voucher', 'cancellation', 'even']",0,False,,en,British airways,britishairways corona time fleecing customer fine print offering voucher cancellation even,0.5,0.4166666666666667,Positive,,1,0,0,0,0,1,0
488,1072,184,1335817954584195072,2020-12-07 05:26:33,"['news', 'tlfl', 'technical', 'issue', 'newly', 'reopened', 'lounge', 'offering', 'emirate', 'free', 'hotel', 'night', 'iceland', 'allow']",3,False,"England, United Kingdom",en,British airways,news tlfl technical issue newly reopened lounge offering emirate free hotel night iceland allow,0.4515151515151515,0.1787878787878788,Positive,,0,0,0,0,0,0,0
489,1073,186,1335719251500404737,2020-12-06 22:54:20,"['need', 'negative', 'covid', 'test', 'citizen', 'traveling', 'bangaloreheathrownew', 'york', 'britishairways']",0,False,"Boston, MA",en,British airways,need negative covid test citizen traveling bangaloreheathrownew york britishairways,0.4,-0.3,Negative,,0,0,0,0,0,0,0
490,1074,187,1335715371526066176,2020-12-06 22:38:55,"['talk', 'covid', 'social', 'distancing', 'land', 'britishairways', 'flight', 'abuja', 'fully', 'loaded']",1,False,"Leeds, England",en,British airways,talk covid social distancing land britishairways flight abuja fully loaded,0.06666666666666668,0.03333333333333333,Positive,,0,0,1,0,0,0,0
491,1075,189,1335690858931347462,2020-12-06 21:01:31,"['large', 'aeroplane', 'cake', 'weekend', 'aeroplane', 'aeroplane', 'aeroplanecake', 'britishairways', 'planespotting', 'planespott']",0,False,Worldwide,en,British airways,large aeroplane cake weekend aeroplane aeroplane aeroplanecake britishairways planespotting planespott,0.42857142857142855,0.21428571428571427,Positive,,0,0,0,0,0,0,0
492,1076,190,1335690617834401802,2020-12-06 21:00:33,"['large', 'aeroplane', 'cake', 'weekend', 'aeroplane', 'aeroplane', 'aeroplanecake', 'britishairways', 'planespotting']",1,False,"Watford, UK",en,British airways,large aeroplane cake weekend aeroplane aeroplane aeroplanecake britishairways planespotting,0.42857142857142855,0.21428571428571427,Positive,,0,0,0,0,0,0,0
493,1078,202,1335661402955141122,2020-12-06 19:04:28,"['beautiful', 'love', 'livery', 'concorde', 'britishairways']",112,False,Gatwick Airport England UK,en,British airways,beautiful love livery concorde britishairways,0.8,0.675,Positive,,0,0,0,0,0,0,0
494,1080,206,1335627742210121729,2020-12-06 16:50:43,"['first', 'ever', 'takeoff', 'aneo', 'avgeek', 'avgeeks', 'britishairways']",6,False,"Leeds, England",en,British airways,first ever takeoff aneo avgeek avgeeks britishairways,0.3333333333333333,0.25,Positive,,0,0,0,0,0,0,0
495,1100,235,1335588482337660929,2020-12-06 14:14:42,"['calling', 'britishairways', 'since', 'august', 'refund', 'full', 'time', 'call']",0,False,,en,British airways,calling britishairways since august refund full time call,0.55,0.35,Positive,,0,0,0,0,1,0,0
496,1118,256,1335578670602268678,2020-12-06 13:35:43,"['caught', 'glided', 'past', 'bath', 'landor', 'retirement', 'home', 'rest', 'well', 'friend']",0,False,,en,British airways,caught glided past bath landor retirement home rest well friend,0.25,-0.25,Negative,,0,0,0,0,0,0,0
497,1119,262,1335537171151933441,2020-12-06 10:50:49,"['airway', 'promising', 'refund', 'time', 'since', 'august', 'britishairways', 'ignoring', 'using']",0,False,,en,British airways,airway promising refund time since august britishairways ignoring using,0.5,0.2,Positive,,0,0,0,0,1,0,0
498,1121,264,1335536871519219712,2020-12-06 10:49:37,"['britishairways', 'want', 'refund', 'stop', 'telling', 'escalating', 'case', 'since', 'august', 'stupid']",0,False,,en,British airways,britishairways want refund stop telling escalating case since august stupid,1.0,-0.7999999999999999,Negative,,0,0,0,0,1,0,0
499,1122,266,1335533986823729155,2020-12-06 10:38:10,"['disappointing', 'service', 'trying', 'change', 'business', 'class', 'flight', 'thought', 'supposed', 'making']",0,False,,en,British airways,disappointing service trying change business class flight thought supposed making,0.7,-0.6,Negative,,0,0,1,0,0,1,0
500,1123,267,1335532074762178560,2020-12-06 10:30:34,"['airway', 'promising', 'refund', 'time', 'since', 'august', 'britishairways', 'ignoring']",2,False,,en,British airways,airway promising refund time since august britishairways ignoring,0.5,0.2,Positive,,0,0,0,0,1,0,0
501,1126,273,1335501719208419328,2020-12-06 08:29:56,"['flight', 'jersey', 'flight', 'leaving', 'jersey', 'morning', 'baggage', 'loaded', 'apparent']",0,False,Jersey,en,British airways,flight jersey flight leaving jersey morning baggage loaded apparent,0.35,0.05,Positive,,0,0,1,0,0,0,0
502,1127,283,1335430093938847746,2020-12-06 03:45:20,"['great', 'experience', 'flying', 'gymmk', 'britishairways', 'converted', 'freighter', 'aircraft']",0,False,BRASIL,en,British airways,great experience flying gymmk britishairways converted freighter aircraft,0.75,0.8,Positive,,0,0,0,0,0,0,1
503,1128,287,1335408132734980097,2020-12-06 02:18:04,"['memory', 'live', 'forever', 'last', 'flight', 'landor', 'gbnly', 'dfwlhr', 'august', 'havent', 'flown']",16,False,London,en,British airways,memory live forever last flight landor gbnly dfwlhr august havent flown,0.2833333333333333,0.06818181818181818,Positive,,0,0,1,0,0,0,0
504,1131,320,1335336785287786500,2020-12-05 21:34:33,"['airway', 'tbuy', 'beautiful', 'saucer', 'inflight', 'onboard', 'britishairways']",0,False,"London, UK",en,British airways,airway tbuy beautiful saucer inflight onboard britishairways,1.0,0.85,Positive,,0,0,0,0,0,0,0
505,1134,347,1335298569629290500,2020-12-05 19:02:42,"['beautiful', 'bird', 'took', 'last', 'flight', 'today', 'aviation', 'aviationphotography', 'boeing', 'britishairways', 'photo']",1,False,,en,British airways,beautiful bird took last flight today aviation aviationphotography boeing britishairways photo,0.5333333333333333,0.425,Positive,,0,0,1,0,0,0,0
506,1151,375,1335241508405063683,2020-12-05 15:15:57,"['first', 'post', 'lockdown', 'flight', 'aneo', 'britishairways', 'avgeek', 'avgeeks']",48,False,"Leeds, England",en,British airways,first post lockdown flight aneo britishairways avgeek avgeeks,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
507,1159,401,1335223230240595968,2020-12-05 14:03:19,"['caught', 'glided', 'past', 'bath', 'landor', 'retirement', 'home', 'rest', 'well', 'friend']",385,False,United Kingdom,en,British airways,caught glided past bath landor retirement home rest well friend,0.25,-0.25,Negative,,0,0,0,0,0,0,0
508,1161,403,1335221921751949313,2020-12-05 13:58:08,"['luckily', 'caught', 'landor', 'overhead', 'last', 'flight', 'britishairways']",1,False,"Bristol, City of Bristol, UK",en,British airways,luckily caught landor overhead last flight britishairways,0.45,0.16666666666666666,Positive,,0,0,1,0,0,0,0
509,1164,407,1335214149224325120,2020-12-05 13:27:14,"['dunsfold', 'park', 'afternoon', 'waiting', 'arrival', 'airway', 'gbnly', 'runway', 'light']",14,False,Sussex | Surrey | London,en,British airways,dunsfold park afternoon waiting arrival airway gbnly runway light,0.7,0.4,Positive,,0,0,0,0,0,0,0
510,1166,415,1335203974337748996,2020-12-05 12:46:49,"['great', 'experience', 'flying', 'gymmk', 'britishairways', 'converted', 'freighter', 'aircraft']",431,False,Up in the air,en,British airways,great experience flying gymmk britishairways converted freighter aircraft,0.75,0.8,Positive,,0,0,0,0,0,0,1
511,1168,417,1335199147889205249,2020-12-05 12:27:38,"['airway', 'britishairways', 'little', 'girl', 'undergoing', 'surgery', 'without', 'mummy', 'side']",0,False,,en,British airways,airway britishairways little girl undergoing surgery without mummy side,0.5,-0.1875,Negative,,0,0,0,0,0,0,0
